Codigo,Descripcion,Categoria,StockPrincipal,StockProduccion,StockTransformacion,CantidadPorCaja,NumeroCajas,Ubicacion,FechaExpedicion,DiasParaExpirar,FechaExpiracion,Proveedor,UltimaOrden,Detalles,Id,StockMinimo,StockMaximo,VidaUtilMeses,Notas,LotesJson
LGOIR-LUBRICANT2,HIGH TEMPERATURE LUB OIL,USINE,2.0,0,0,1.0,2.0,X,XX,0,,N/A,,,mnt08vuuwpxraa,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-MACHINERY/SPARE1,"LAME POUR SCIE A RUBAN 7'9""X3/8""",USINE,14.0,0,0,1.0,14.0,X,XX,0,,N/A,,,mnt08vuxty3gt9,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-PASTE19,LOCTITE MARINE GRADE ANTI-SEIZE 453.6ml,USINE,8.0,0,0,1.0,8.0,ETOPC,XX,0,,N/A,,,mnt08vv022vuxn,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-DRILL1,"DRILL AND COUNTER SINK  7/64""/MECHE AVEC FRAISE",USINE,5.0,0,0,1.0,5.0,E6L,XX,0,,N/A,,,mnt08vv3osmfii,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-DRILL2,"MECHE 7/64""",USINE,190.0,0,0,12.0,16.6666667,ARMOIRE AVEC CLE T2,XX,0,,N/A,,,mnt08vv5zru85d,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-ROSE-FCI-40-40,ROSETTE FLORALE CARRE NATURELE 4 PATTES,CHANTIER,3150.0,0,0,450.0,7.0,"BOX 3(900), BOX 18 BIN 2",XX,0,,DERO,46093,,mnt08vvctbxwlo,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-ROSE-FCI-30-40,ROSETTE FLORALE CARRE NATURELE 3 PATTES,CHANTIER,2712.0,0,0,450.0,6.02666667,"BOX 3, BOX 9, BOX 18",XX,0,,N/A,,,mnt08vviem056m,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-ROSE-FCI-20-40,ROSETTE FLORALE CARRE NATURELE 2 PATTES,CHANTIER,3239.0,0,0,450.0,7.19777778,"BOX 3, BOX 5, BOX 9,BOX 46",XX,0,,N/A,,,mnt08vvnwqv19j,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-ROSE-FCI-10-40,ROSETTE FLORALE CARRE NATURELE 1 PATTE,CHANTIER,3242.0,0,0,450.0,7.20444444,"BOX 5, BOX 7, BOX 9",XX,0,,N/A,,,mnt08vvr2nu9ff,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-ROSE-FCI-00-40,ROSETTE FLORALE CARRE NATURELE 0 PATTES,CHANTIER,5906.0,0,0,450.0,12.8777778,"BOX 5, BOX 7, BOX 35, BOX 36",XX,0,,N/A,,,mnt08vvutqgl8h,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-ROSE-FCI-05-40,ROSETTE FLORALE CARRE NATURELE CLE,CHANTIER,1775.0,0,0,450.0,3.94444444,"BOX 1 , BOX 2, BOX 4, BOX 6, BOX 18",XX,0,,N/A,,,mnt08vvy27yzjx,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
DIV-1F-3M/ 18-SPLT-1T3-3M-SE,SPLIT POUR TRANSFO PLUSIEURS SORTIES (1SPLIT=2SORTIES DE PLUS),CHANTIER/ELECTRIQUE,26.0,0,0,1.0,26.0,ARMOIRE DU M. ELECTRIQUE,XX,0,,N/A,,,mnt08vw02x0w74,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-METAL3,"ROD S/S 1/2 x17""",CHANTIER,0.0,0,0,1.0,0,E3C,XX,0,,N/A,,,mnt08vw41ah6qn,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-METAL4,"ROD S/S 1/2 x 15""",CHANTIER,1.0,0,0,1.0,1.0,E3C,XX,0,,N/A,,,mnt08vw7kl7z52,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-METAL5,"ROD S/S 1/2 x 16""",CHANTIER,0.0,0,0,1.0,0,E3C,XX,0,,N/A,,,mnt08vwamyd8au,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-METAL6,"ROD S/S 1/2 x 12""",CHANTIER,26.0,0,0,1.0,26.0,E3C,XX,0,,N/A,,,mnt08vwdls1dbw,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-METAL7,"ROD S/S 1/2 x 9""",CHANTIER,0.0,0,0,1.0,0,E3C,XX,0,,N/A,,,mnt08vwf3ecxvp,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-METAL8,"ROD S/S 1/2 x 8""",CHANTIER,34.0,0,0,1.0,34.0,E3C,XX,0,,N/A,,,mnt08vwiqbiyz8,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-METAL9,"ROD S/S 1/2 x 10""",CHANTIER,39.0,0,0,1.0,39.0,E3C,XX,0,,N/A,,,mnt08vwlcp8fhv,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-METAL10,"ROD S/S 1/2 x145""",CHANTIER,0.0,0,0,1.0,0,A COTE DE L'ESCALIER,XX,0,,N/A,,,mnt08vwv6hvoel,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-METAL11,"ROD S/S 1/2 x 72""",CHANTIER,81.0,0,0,1.0,81.0,A COTE DE L'ESCALIER,XX,0,,N/A,,,mnt08vx0ovr168,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-SCIE/SPARE6,"FINE FINISH BLADE/LAME DE FINITION FINE 10""",USINE,1.0,0,0,1.0,1.0,X,XX,0,,N/A,,,mnt08vx3rql440,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-METAL12,"ROD S/S 1/2 x 19""",CHANTIER,0.0,0,0,1.0,0,E3C,XX,0,,N/A,,,mnt08vx6hgkhm6,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-ROSE-FCI-10-42,ROSETTE FLORALE CARRE INTERIEUR 1 PATTE FINI ETAIN,CHANTIER,1415.0,0,0,450.0,3.14444444,BOX 7,XX,0,,N/A,,,mnt08vx9382zr9,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-ROSE-FCI-20-42,ROSETTE FLORALE CARRE INTERIEUR 2 PATTE FINI ETAIN,CHANTIER,772.0,0,0,450.0,1.55111111,BOX 14,XX,0,,N/A,,,mnt08vxc5xfwib,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-ROSE-FCI-30-42,ROSETTE FLORALE CARRE INTERIEUR 3 PATTE FINI ETAIN,CHANTIER,710.0,0,0,450.0,1.57777778,"BOX 7, BOX 14",XX,0,,N/A,,,mnt08vxfp55nf3,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-ROSE-FCI-40-42,ROSETTE FLORALE CARRE INTERIEUR 4 PATTE FINI ETAIN,CHANTIER,716.0,0,0,450.0,0.58,BOX 14,XX,0,,N/A,,,mnt08vxh82xr8i,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-ROSE-FCI-05-42,ROSETTE FLORALE CARRE INTERIEUR CLE FINI ETAIN,CHANTIER,215.0,0,0,450.0,0.47777778,"BOX 4, BOX 14",XX,0,,N/A,,,mnt08vxkdvv537,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-METAL13,"ROD S/S 1/2 x 5""",CHANTIER,0.0,0,0,1.0,0,E3C,XX,0,,N/A,,,mnt08vxncmxh59,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-METAL14,ROULEAUX DE STRAP METAL 3/4 X 020 12 CL SKID (MODEL NUMBER S-826),CRATAGE,7.0,0,0,1.0,7.0,CRATAGE,XX,0,,N/A,,,mnt08vxq8wowx5,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-ROSE-FCI-20-05,ROSETTE FLORAL CARRE INTERIEUR CHAMPAGNE 2 PATTES,CHANTIER,96.0,0,0,450.0,0.21333333,BOX 3,XX,0,,N/A,,,mnt08vxt1x99be,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-ROSE-FCI-40-05,ROSETTE FLORAL CARRE INTERIEUR CHAMPAGNE 4 PATTES,CHANTIER,43.0,0,0,450.0,0.09555556,BOX 3,XX,0,,N/A,,,mnt08vxwdiil1k,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-ROSE-PCI-00-40,ROSETTE PYRAMIDAL NATUREL 0 PATTES,CHANTIER,2750.0,0,0,450.0,6.11111111,"BOX 1, BOX 10, BOX 11",XX,0,,N/A,,,mnt08vxz33ev3w,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-ROSE-PCI-00-41,ROSETTE PYRMIDAL 0 PATTES ANTIQUE BRONZE,CHANTIER,428.0,0,0,450.0,0.95111111,BOX 6,XX,0,,N/A,,,mnt08vy2dulxd9,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-ROSE-PCI-05-40,ROSETTE PYRAMIDAL NATUREL CLE,CHANTIER,6122.0,0,0,450.0,13.6044444,"BOX 1, BOX 2, BOX 6",XX,0,,N/A,,,mnt08vy52q4cmc,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-ROSE-PCI-05-41,ROSETTE PYRAMIDAL FINI ANTIQUE BRONZE CLE,CHANTIER,110.0,0,0,450.0,0.24444444,BOX 4,XX,0,,N/A,,,mnt08vy8i3v1ej,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-ROSE-PCI-05-42,ROSETTE PYRAMIDAL FINI ETAIN CLE,CHANTIER,622.0,0,0,450.0,1.38222222,BOX 8,XX,0,,N/A,,,mnt08vycw1c4ru,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-ROSE-PCI-10-40,ROSETTE PYRAMIDAL NATUREL 1 PATTE,CHANTIER,2638.0,0,0,450.0,5.86222222,"BOX 1, BOX 10",XX,0,,N/A,,,mnt08vyhvf9t47,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-ROSE-PCI-10-41,ROSETTE PYRAMIDAL FINI ANTIQUE BRONZE 1 PATTE,CHANTIER,424.0,0,0,450.0,0.94222222,BOX 6,XX,0,,N/A,,,mnt08vykd2gz7j,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-ROSE-PCI-10-42,ROSETTE PYRAMIDAL FINI ETAIN 1 PATTE,CHANTIER,547.0,0,0,450.0,1.21555556,BOX 8,XX,0,,N/A,,,mnt08vyo5iy046,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-ROSE-PCI-20-40,ROSETTE PYRAMIDAL NATUREL 2 PATTES,CHANTIER,3413.0,0,0,450.0,7.58444444,"BOX 1, BOX 40, BOX 44",XX,0,,N/A,,,mnt08vyru8manz,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-ROSE-PCI-20-41 (E81012 2P),ROSETTE PYRAMIDAL FINI ANTIQUE BRONZE 2 PATTES,CHANTIER,5043.0,0,0,450.0,11.2066667,"BOX 6, BOX 12, BOX 35",XX,0,,N/A,,,mnt08vytzmy2yy,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-ROSE-PCI-20-42,ROSETTE PYRAMIDAL FINI ETAIN 2 PATTES,CHANTIER,945.0,0,0,450.0,2.1,"BOX 8, BOX 9, MON BURAEU",XX,0,,N/A,,,mnt08vyxvjh402,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-ROSE-PCI-30-40,ROSETTE PYRAMIDAL NATUREL 3 PATTES,CHANTIER,2878.0,0,0,450.0,6.39555556,"BOX 1, BOX 6, BOX 10",XX,0,,N/A,,,mnt08vz0bnr8a5,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-ROSE-PCI-30-41,ROSETTE PYRAMIDAL FINI ANTIQUE BRONZE 3 PATTES,CHANTIER,273.0,0,0,450.0,0.60666667,OUTSIDE BOX 6,XX,0,,N/A,,,mnt08vz3sxq47t,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-ROSE-PCI-30-42,ROSETTE PYRAMIDAL FINI ETAIN 3 PATTES,CHANTIER,497.0,0,0,450.0,1.10444444,BOX 8,XX,0,,N/A,,,mnt08vz6o79ox0,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-ROSE-PCI-40-40,ROSETTE PYRAMIDAL NATUREL 4 PATTES,CHANTIER,3382.0,0,0,450.0,7.51555556,"BOX 1, BOX 40",XX,0,,N/A,,,mnt08vza747nnb,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-ROSE-PCI-40-41 (E81012 4P),ROSETTE PYRAMIDAL FINI ANTIQUE BRONZE 4 PATTES,CHANTIER,6155.0,0,0,450.0,13.6777778,"BOX 17, BOX 34",XX,0,,N/A,,,mnt08vzdde47rs,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-ROSE-PCI-40-42,ROSETTE PYRAMIDAL FINI ETAIN 4 PATTES,CHANTIER,235.0,0,0,450.0,0.52222222,BOX 8,XX,0,,N/A,,,mnt08vzglvxiga,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
B455.40.30.N (2 PATTES AB),ROSETTE SPECIAL PESSANT FINI ANTIQUE BRONZE 2 PATTES,CHANTIER,454.0,0,0,450.0,1.00888889,BOX 11,XX,0,,N/A,,,mnt08vzn1peeb9,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
B455.40.40.N    (18-ROSE-FCI-05-41),ROSETTE FLORAL ANCIENE,CHANTIER,1051.0,0,0,0,0,,,0,,,,,1,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
B455.40.50.N,ROSETTE ANGULAR,CHANTIER,281.0,0,0,450.0,0.62444444,BOX 11,XX,0,,N/A,,,mnt08vzutv102q,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
B456.35.00.N,ROSETTE DE CRYPT TORCHE CARREE BRONZE,CHANTIER,509.0,0,0,450.0,1.13111111,BOX 4,XX,0,,N/A,,,mnt08vzxp1tk9w,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
BJ1125 (E-81003),ROSETTE RONDE,CHANTIER,2097.0,0,0,1000.0,2.097,"BOX 4, CONTAINEUR CHANTIER",XX,0,,N/A,,,mnt08w01olfq8d,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
BJ1128 (E-81011),ROSETTE RONDE,CHANTIER,12580.0,0,0,1000.0,12.58,"BOX 4,  BOX 7, CONTAINEUR CHANTIER",XX,0,,N/A,,,mnt08w04vdp6ow,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-TAPE88101,ROULEAU DE TAPE BLEU DE LEDS,ELECTRIQUE,1.0,0,0,1.0,1.0,ARMOIRE AVEC CLE,XX,0,,N/A,,,mnt08w0648j6ix,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-VISFIN Desormeau Vbpcz100075,"VIS A BOIS T. PLATE. PR. CARREE ZINC # 10-13 X 3/4""",FINITION,10586.0,0,0,6250.0,1.8128,E4C,XX,0,,N/A,,,mnt08w0aqw29jm,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
DR55.40.05 YVES LÉGARÉ,ROSETTE YVES LÉGARÉ,CHANTIER,1493.0,0,0,0,0,,,0,,,,,2,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
DRB1012.10BRZ (C81012.1P),ROSETTE,CHANTIER,82.0,0,0,450.0,0.18222222,BOX 4,XX,0,,N/A,,,mnt08w0gs9ly93,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
DSUPPORTALU.,ROSETTE,CHANTIER,451.0,0,0,0,0,,,0,,,,,3,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
DSUPPORTTYPE2.,ROSETTE SUPPORT,CHANTIER,432.0,0,0,0,0,,,0,,,,,4,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
E81011.PV,ROSETTE DE CRYPT,CHANTIER,159.0,0,0,450.0,0.35333333,BOX 4,XX,0,,N/A,,,mnt08w0pqd6phl,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
SB81003,ROSETTE?,CHANTIER,1711.0,0,0,450.0,3.80222222,BOX 7,XX,0,,N/A,,,mnt08w0vsbkat7,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-WIRE1,ELECTRIQUE LLS,CHANTIER/ELECTRIQUE,0.0,0,0,1.0,0,"BOX 15,  BOX 16, BOX 24, BOX 29",XX,0,,N/A,,,mnt08w10pem8ur,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-REVOLUTION / SPARE2,DISQUE A ABRASIF 80+,USINE,0.0,0,0,50.0,1.0,"ARMOIRE AVEC CLE,DESK",XX,0,,GRAINGER,,,mnt08w135v21r8,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-SAFETY / TOOL16,KNEELING MAT,USINE,5.0,0,0,1.0,5.0,X,XX,0,,N/A,,,mnt08w16q7jj2b,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-PLASTIC / ACCESORY4,LITTLE BROWN PLASTIC PLUG,CHANTIER,933.0,0,0,993.0,0.93957704,E6R,XX,0,,N/A,,,mnt08w19229u2l,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-PLASTIC/ ACCESORY5,LITTLE BLACK PLASTIC PLUG,CHANTIER,8787.0,0,0,5000.0,1.7574,E6R,XX,0,,N/A,,,mnt08w1dutl7f5,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-PLASTIC / ACCESORY6,LITTLE GRAY PLASTIC PLUG,CHANTIER,950.0,0,0,950.0,1.0,E6R,XX,0,,N/A,,,mnt08w1gy4ylsk,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-PLASTIC / ACCESORY7,LITTLE GREEN PLASTIC PLUG,CHANTIER,900.0,0,0,900.0,1.0,E6R,XX,0,,N/A,,,mnt08w1jmefg2n,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-PLASTIC / ACCESORY8,LITTLE RED PLASTIC PLUG,CHANTIER,1620.0,0,0,950.0,1.70526316,E6R,XX,0,,N/A,,,mnt08w1nbbrl5y,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-PLASTIC/ ACCESORY9,DUCT TAPE GRIS 24mm,USINE,6.0,0,0,1.0,6.0,E5C,XX,0,,N/A,,,mnt08w1qjq2qbk,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-JUMP-COU-01-SE,"JUMPER COURT - 1""",CHANTIER/ELECTRIQUE,2476.0,0,0,500.0,1.188,ARMOIRE DU M. ELECTRIQUE,XX,0,,SEP,Waiting,,mnt08w1uiiz9wk,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-FOMT-14S-37-NO,"FOAMTAPE 1/4"" X 9/32 X 37.5'",EXTRUSION,109237.0,0,0,2400.0,45.5154167,E6C,XX,0,,N/A,,,mnt08w1yy7y06e,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-FDMD-008-20-SE /FD-8-20-B-MM,"BULLET CONNECTOR MOLEX COURT -8""",EXTRUSION/ELECTRIQUE,3.0,0,0,50.0,1.04,ARMOIRE DU M. ELECTRIQUE,XX,0,,N/A,,,mnt08w21ul44mf,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
